video_id,label,modality,exists,confidence,reason
NaGTvAwqJVc_000080,train wheels squealing,AV,False,1.0,"The video shows a train moving on a straight track, and the audio consists of the diesel locomotive's engine chugging and its horn sounding. There is no high-pitched squealing or screeching sound from the train wheels in the audio, nor any visual indication of wheel friction or squealing."
NXEDGkvzFHg_000028,chinchilla barking,A,False,0.9,"The animals in the video are civets, and the sounds they make are squeals and growls, not chinchilla barking."
NXEDGkvzFHg_000028,mouse clicking,AV,False,1.0,There is no computer mouse being clicked in either the video or the audio track.
NQ6KHDqUyDA_000270,bird squawking,A,False,1.0,"There are no bird sounds, let alone squawking, audible in this clip."
NQ6KHDqUyDA_000270,firing muskets,A,False,0.9,"The gunshot heard at 0:03 is from a modern firearm, not a historical musket."
NUEfNw3Mdsw_000249,car engine starting,A,False,1.0,"The engine is being manually turned with a wrench, and no car engine is heard starting at any point in the video."
NgCb15bD3eo_000000,playing harmonica,A,True,1.0,"At the very beginning of the clip (0:00 to 0:02), a harmonica is played during the Spiffy Pictures logo screen."
NgyeHliItww_000000,using sewing machines,AV,True,1.0,"The computerized embroidery/sewing machine is clearly visible operating on the fabric, and its distinct mechanical stitching sound is audible throughout the video."
NcIR-UiXJI0_000030,bird squawking,A,True,1.0,"The rooster's loud crowing is clearly audible in the video, which represents bird squawking/vocalization."
N_bWjtccFg0_000020,dog bow-wow,AV,True,1.0,"A dog is clearly visible in the video and can be heard barking, snarling, and growling."
N_bWjtccFg0_000020,people sneezing,A,False,1.0,There are no sounds of people sneezing in the audio track; only dog sounds are heard.
NV0P4YtItzc_000110,baby crying,AV,False,1.0,"The baby is seen making faces but is not crying, and there is no sound of a baby crying in the audio."
NfOHjeI-Bns_000210,playing harp,AV,False,0.9,"The instrument being played is a gayageum (a Korean zither), not a harp. Thus, the action of playing a harp is not present in either the audio or visual track."
Nayu_7okwmY_000032,"male speech, man speaking",A,True,1.0,"A man starts speaking at around 0:07 in the video, explaining how to do the beat."
Nh0zABnSK6E_000017,owl hooting,AV,False,1.0,The bird that appears to be an owl does not make any hooting sound during the video; the only sounds are the crash of the birds falling and a person's reaction.
NXZS5FiPhA4_000210,baby babbling,AV,False,0.9,"The sound heard in the video is a toy baby crying ('waaa waaa'), not babbling, and the doll is a static toy that does not visually babble."
NXZS5FiPhA4_000210,people babbling,AV,False,0.9,There is no audio or visual representation of people babbling in the video.
No4Aig7t7YY_000018,"playing steel guitar, slide guitar",V,False,1.0,There is no steel guitar or slide guitar being played in the video; the visual content shows birds in tree branches against a blue sky.
Np8xWk-a7a8_000008,"male speech, man speaking",A,True,1.0,An announcer's male voice can be clearly heard in Spanish speaking over the PA system during the first few seconds of the video.
NSXKoQa0NsQ_000051,"male speech, man speaking",A,True,0.9,"At the beginning of the video, a male voice is clearly heard speaking words like 'phones probably run out of noise'."
NSXKoQa0NsQ_000051,people giggling,A,True,0.8,"Between 00:01 and 00:03, there is a distinct sound of light laughter and giggling in response to the comment made."
NuWl6FHUh7Y_000207,people sneezing,V,False,1.0,There is no visual evidence of anyone sneezing in the video clip. The scene depicts a formal military or official gathering with people standing in uniform and suits.
NjLHnT9ZtPw_000119,"male speech, man speaking",AV,False,0.9,"Although a man is visible and makes a brief laughing sound at the very beginning of the video, there is no actual speech or spoken words heard in the clip."
NY1zBHjxxc4_000140,cattle mooing,AV,False,0.9,"There are no cattle visible in the video, and the sound heard is a sheep bleating, not cattle mooing."
NY1zBHjxxc4_000140,"cattle, bovinae cowbell",AV,False,1.0,There are no cowbells heard in the audio and no cattle visible in the video.
NY1zBHjxxc4_000140,dog howling,A,False,1.0,"Although a dog is seen walking across the horizon, it does not howl and there is no dog howling sound in the audio track."
NY1zBHjxxc4_000140,goose honking,AV,False,1.0,There are no geese visible in the scene and no goose honking sounds in the audio.
NOSaQvxY5jA_000114,snake rattling,AV,False,0.9,"Although there is a loud hissing or mimicking sound in the audio, the snake's tail is not visibly vibrating or rattling in the video track, meaning the visual component of 'snake rattling' is not present."
NjFkfmusEbM_000140,playing acoustic guitar,A,False,0.9,There is no acoustic guitar sound in the audio track; the music consists of a brass/woodwind instrument (likely a saxophone or synth brass) and a piano accompaniment.
NjFkfmusEbM_000140,playing piano,A,True,0.95,A piano can be heard playing background chords throughout the audio track.
NkUzNAvYKLA_000001,air conditioning noise,A,True,0.8,There is a continuous low-frequency hum/drone in the background consistent with air conditioning or a ventilation system running in the workshop.
NkUzNAvYKLA_000001,wind noise,A,False,0.95,"The video is recorded indoors, and there is no audible wind blowing into the microphone."
NpGTa9fRvUU_000030,wind noise,AV,False,0.95,"While wind noise is clearly audible in the audio track, it is not visually representable or visible in the video, so it does not exist in both modalities."
NC6fdGYuHh4_000083,"female speech, woman speaking",A,True,0.8,"At around 0:07 to 0:08, a brief female voice can be heard speaking in the background."
NC6fdGYuHh4_000083,"male speech, man speaking",A,False,0.9,There are no male voices audible in the audio track; only a brief female voice is heard.
NC6fdGYuHh4_000083,people eating crisps,V,False,1.0,The video shows hail and rain falling on the ground; there are no people eating crisps visible.
NC6fdGYuHh4_000083,wind rustling leaves,A,False,0.8,"The dominant sounds are heavy rain and hail pelting the ground, not wind rustling leaves."
NZH_tmf9kRM_000000,dog barking,A,False,0.9,"The bark-like sounds heard in the audio are actually the distinctive high-pitched alarm calls (barking) of the zebras present in the video, not a dog."
NZH_tmf9kRM_000000,dog bow-wow,A,False,0.9,"The vocalizations heard are zebra calls/barks, not a dog barking or making a bow-wow sound."
NZH_tmf9kRM_000000,elephant trumpeting,AV,False,1.0,"While an elephant is visible in the background, it does not make any trumpeting sound, nor is any such sound heard in the audio."
Nq-jBzkOKwA_000004,wind noise,A,True,4,A steady rushing wind sound is audible in the background throughout the clip.
Ni_RNKhQ47k_000118,"male speech, man speaking",A,True,0.9,"A man's low-pitched voice can be heard briefly speaking around the 0:01-0:02 mark, saying 'Oh, look at that'."
Ni_RNKhQ47k_000118,mynah bird singing,AV,False,0.95,"The birds in the video are Australian Magpies, not mynah birds, so mynah bird singing is not present."
NwBREzh6M_I_000050,opening or closing car doors,V,False,1.0,"The video shows a person opening a wardrobe (closet) door, not a car door."
NuD6d2B3QvA_000550,wind noise,A,False,0.95,The audio consists primarily of a dog growling and breathing heavily. There is no sound of wind blowing or rustling.
NnrKbNzRNhY_000230,cattle mooing,A,True,1.0,The sound of a cow/cattle mooing is clearly audible in the first few seconds of the video.
NnrKbNzRNhY_000230,cow lowing,A,True,1.0,"Lowing is another term for mooing, and the distinct deep vocalizations of the cow/cattle are clearly heard in the audio track."
NlCfScKw_Mk_000030,car engine starting,AV,False,1.0,There is no car engine starting visual or sound in the video; it only shows a car stereo receiver playing music.
NlCfScKw_Mk_000030,orchestra,A,False,0.9,"The background music is an electronic pop track, not classical or orchestral music played by an orchestra."
NlCfScKw_Mk_000030,playing bass drum,A,False,0.8,"While there is a synthesized low-frequency bass/kick drum beat, there is no acoustic bass drum being played."
NwA9JSlK_lM_000030,playing bassoon,AV,False,1.0,"None of the musicians in the video are playing a bassoon. The instrument on the left is a set of uilleann pipes (bagpipes), the middle is a fiddle/violin, and the right is an acoustic guitar."
NmjotvipT-w_000010,playing electric guitar,A,False,0.9,"The music playing at the beginning of the clip contains synthesized elements and vocals, but no audible electric guitar."
NmjotvipT-w_000010,wind noise,A,False,0.8,"The sound heard from 0:02 onwards is the sound of pouring water/rain, not wind noise."
NszOg5SuMt4_000033,"male speech, man speaking",AV,True,1.0,"From 0:07 to 0:10, the masked man is visible and speaking to the camera in Spanish."
NhWhPUIeSLM_000005,wind noise,A,True,1.0,There is a very strong and prominent wind howling sound throughout the entire video clip due to the severe storm.
O0sDg-yLvlE_000030,playing double bass,AV,True,1.0,"The musician in the center of the video is visually playing the double bass (upright bass) and its deep, plucked notes are clearly audible in the soundtrack throughout the clip."
No4Aig7t7YY_000062,wind noise,AV,True,0.9,"The branches and leaves are seen swaying in the wind, and the sound of the wind blowing can be heard in the background."
NzvkMWY4EjA_000030,playing bass guitar,AV,False,0.9,"The instrument being played both visually in the background and audibly through the overdrive pedal is an electric guitar, not a bass guitar."
Ni_RNKhQ47k_000136,crow cawing,AV,True,0.9,"The birds (Australian magpies) are seen vocalizing with their beaks opening and throat movements, and their cawing/croaking sounds are clearly audible in the track."
Ni_RNKhQ47k_000136,wind noise,A,True,0.8,There is a continuous low-frequency rumble in the microphone consistent with wind noise/breeze throughout the clip.
NmoWSjzMwoo_000061,people giggling,A,False,0.9,"The audio contains a male speaker and a phone ringtone/background music, but there is no sound of people giggling."
NwWdqtapeqM_000230,wind noise,A,False,0.9,"There is no wind noise heard in the video. The background audio contains room tone, film crackle effects, and music, but no wind blowing."
NcPJaZwMrG8_000200,"male speech, man speaking",A,True,0.8,"At around 0:06, a male voice can be heard speaking briefly in the background."
